id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
8592434,2010-10-03 14:49:00,491,2483,45.21,Online Transaction,73186,ONLINE,,,4814,Technical Glitch
8592573,2010-10-03 15:21:00,1243,3047,83.61,Swipe Transaction,38503,Harrisburg,PA,17113.0,5411,Insufficient Balance
8592679,2010-10-03 15:49:00,327,3062,49.45,Online Transaction,39021,ONLINE,,,4784,Bad CVV
8592736,2010-10-03 15:59:00,1686,2617,149.66,Swipe Transaction,26810,Lafayette,CO,80026.0,5541,"Insufficient Balance,Technical Glitch"
8592783,2010-10-03 16:09:00,349,4314,1.04,Swipe Transaction,86438,Orrville,OH,44667.0,5499,Insufficient Balance
8592828,2010-10-03 16:20:00,452,4249,45.54,Online Transaction,41122,ONLINE,,,4784,Insufficient Balance
8592888,2010-10-03 16:32:00,1880,2014,45.74,Swipe Transaction,67570,Milwaukee,WI,53210.0,5311,Bad PIN
8592957,2010-10-03 16:48:00,951,2032,28.72,Swipe Transaction,61195,Compton,CA,90222.0,5541,Insufficient Balance
8592974,2010-10-03 16:51:00,951,2032,28.72,Swipe Transaction,61195,Compton,CA,90222.0,5541,Insufficient Balance
8593140,2010-10-03 17:48:00,1916,2395,21.65,Swipe Transaction,92192,Quincy,FL,32352.0,5921,Insufficient Balance
8593248,2010-10-03 18:31:00,1830,5217,58.67,Swipe Transaction,41262,Highlands,NC,28741.0,5411,Insufficient Balance
8593280,2010-10-03 18:41:00,1106,2183,137.91,Online Transaction,37387,ONLINE,,,4899,Bad CVV
8593444,2010-10-03 19:54:00,234,5178,45.9,Swipe Transaction,63412,Mesquite,TX,75150.0,5912,Bad PIN
8593512,2010-10-03 20:25:00,464,3233,100.0,Swipe Transaction,27092,Orlando,FL,32807.0,4829,Bad PIN
8593628,2010-10-03 21:18:00,480,5409,167.97,Swipe Transaction,92055,Sheboygan,WI,53083.0,7011,Insufficient Balance
8593722,2010-10-03 22:11:00,47,5080,61.55,Swipe Transaction,21109,Bronx,NY,10456.0,7922,Insufficient Balance
8593763,2010-10-03 22:30:00,947,2620,70.15,Swipe Transaction,75936,Brooklyn,NY,11232.0,5814,Bad PIN
8593793,2010-10-03 22:48:00,1541,228,1.85,Swipe Transaction,86438,Clinton,TN,37717.0,5499,Insufficient Balance
8593809,2010-10-03 22:53:00,1030,2936,101.02,Swipe Transaction,60644,Vancouver,WA,98684.0,5300,Insufficient Balance
8593815,2010-10-03 22:55:00,1069,3922,48.85,Online Transaction,39021,ONLINE,,,4784,Insufficient Balance
8593867,2010-10-03 23:48:00,1904,2555,69.51,Online Transaction,70268,ONLINE,,,4722,Bad CVV
8593899,2010-10-04 00:37:00,121,5952,70.79,Swipe Transaction,50783,Neenah,WI,54956.0,5411,Insufficient Balance
8593989,2010-10-04 03:05:00,1168,3239,528.95,Swipe Transaction,7777,Woonsocket,RI,2895.0,3684,Insufficient Balance
8593990,2010-10-04 03:06:00,1168,3239,-295.0,Swipe Transaction,59474,North Kingstown,RI,2852.0,3722,Bad PIN
8594018,2010-10-04 03:55:00,1464,3677,161.3,Online Transaction,56276,ONLINE,,,4899,Insufficient Balance
8594033,2010-10-04 04:15:00,1920,3415,28.15,Swipe Transaction,35001,Oak Park,MN,56357.0,5813,Insufficient Balance
8594094,2010-10-04 05:49:00,52,3951,117.1,Swipe Transaction,19964,Red Hook,NY,12571.0,5311,Insufficient Balance
8594147,2010-10-04 06:12:00,891,4321,41.47,Online Transaction,9932,ONLINE,,,5311,Bad CVV
8594157,2010-10-04 06:14:00,1750,3714,157.35,Swipe Transaction,29682,La Grange,IL,60525.0,5411,Insufficient Balance
8594306,2010-10-04 06:46:00,1902,4286,68.93,Swipe Transaction,31893,Frazeysburg,OH,43822.0,5311,Insufficient Balance
8594314,2010-10-04 06:48:00,364,4623,77.36,Swipe Transaction,75781,Andersonville,TN,37705.0,5411,Insufficient Balance
8594321,2010-10-04 06:49:00,954,2220,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8594339,2010-10-04 06:54:00,954,5586,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8594431,2010-10-04 07:14:00,954,2220,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8594517,2010-10-04 07:34:00,954,2220,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8594811,2010-10-04 08:33:00,152,2848,32.96,Swipe Transaction,56579,Atlanta,GA,30316.0,7210,Insufficient Balance
8594961,2010-10-04 09:00:00,1026,983,40.87,Swipe Transaction,60569,Kingsburg,CA,93631.0,5300,Insufficient Balance
8594987,2010-10-04 09:04:00,361,5839,77.02,Swipe Transaction,60569,Inglewood,CA,90302.0,5300,Insufficient Balance
8595222,2010-10-04 09:51:00,1888,1169,-51.0,Swipe Transaction,59935,Salisbury,MD,21801.0,5499,Insufficient Balance
8595253,2010-10-04 09:57:00,877,3877,60.81,Swipe Transaction,25805,Mesa,AZ,85201.0,5411,Insufficient Balance
8595254,2010-10-04 09:57:00,1794,5205,180.0,Swipe Transaction,27092,San Antonio,TX,78218.0,4829,Insufficient Balance
8595293,2010-10-04 10:07:00,364,4623,76.0,Swipe Transaction,22204,Andersonville,TN,37705.0,5541,Insufficient Balance
8595453,2010-10-04 10:37:00,425,3931,15.67,Swipe Transaction,22204,Carmel,CA,93923.0,5541,Technical Glitch
8595602,2010-10-04 11:07:00,1805,2546,7.68,Swipe Transaction,65881,Lewiston,MI,49756.0,5311,Technical Glitch
8595607,2010-10-04 11:08:00,1645,5878,121.84,Online Transaction,73186,ONLINE,,,4814,Insufficient Balance
8595701,2010-10-04 11:29:00,1750,3714,86.23,Swipe Transaction,29682,La Grange,IL,60525.0,5411,Insufficient Balance
8595751,2010-10-04 11:39:00,1558,4747,72.32,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
8596027,2010-10-04 12:34:00,452,4249,182.96,Online Transaction,61641,ONLINE,,,4900,Bad Expiration
8596152,2010-10-04 12:56:00,726,3431,3.86,Swipe Transaction,87625,Harbor City,CA,90710.0,5812,Bad PIN
8596185,2010-10-04 13:03:00,425,5149,-51.0,Swipe Transaction,59935,Carmel Valley,CA,93924.0,5499,Insufficient Balance
8596272,2010-10-04 13:20:00,1495,2099,90.55,Swipe Transaction,54850,Indianapolis,IN,46260.0,4814,Insufficient Balance
8596329,2010-10-04 13:32:00,1695,114,94.51,Swipe Transaction,59935,Whittier,CA,90603.0,5499,Bad PIN
8596361,2010-10-04 13:39:00,1075,3287,79.0,Swipe Transaction,56431,Louisville,KY,40299.0,5541,Insufficient Balance
8596442,2010-10-04 13:59:00,1379,2604,51.78,Swipe Transaction,98372,Clinton Township,MI,48036.0,5411,Technical Glitch
8596629,2010-10-04 14:39:00,823,2868,64.6,Swipe Transaction,86959,Suffolk,VA,23434.0,5311,Insufficient Balance
8596663,2010-10-04 14:47:00,706,4284,112.34,Online Transaction,726,ONLINE,,,4900,Bad Card Number
8596678,2010-10-04 14:51:00,275,63,79.86,Swipe Transaction,50867,South Houston,TX,77587.0,5541,Insufficient Balance
8596751,2010-10-04 15:07:00,1693,5940,126.88,Swipe Transaction,38602,Mesa,AZ,85275.0,5311,Insufficient Balance
8596806,2010-10-04 15:21:00,1919,4302,222.01,Online Transaction,59350,ONLINE,,,7922,Insufficient Balance
8596810,2010-10-04 15:22:00,1709,3319,16.93,Swipe Transaction,69338,Riyadh,Saudi Arabia,,5411,Insufficient Balance
8596818,2010-10-04 15:24:00,973,3833,10.41,Swipe Transaction,98813,Como,MS,38619.0,5921,Insufficient Balance
8596846,2010-10-04 15:30:00,676,1250,6.44,Online Transaction,79050,ONLINE,,,4900,Bad CVV
8596891,2010-10-04 15:41:00,1098,4626,75.14,Swipe Transaction,40096,Warsaw,IN,46581.0,4111,"Bad PIN,Insufficient Balance"
8596930,2010-10-04 15:48:00,1843,4553,34.45,Swipe Transaction,34490,Lemont,IL,60439.0,5719,Technical Glitch
8597016,2010-10-04 16:14:00,59,1145,2.03,Swipe Transaction,14528,Clovis,NM,88101.0,5499,Bad PIN
8597080,2010-10-04 16:29:00,464,3233,120.0,Swipe Transaction,27092,Orlando,FL,32807.0,4829,Insufficient Balance
8597081,2010-10-04 16:29:00,1241,3501,81.25,Swipe Transaction,44965,New Bremen,OH,45869.0,7538,Technical Glitch
8597153,2010-10-04 16:48:00,1147,2042,37.62,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
8597217,2010-10-04 17:05:00,866,3337,69.41,Swipe Transaction,45926,Pittsburgh,PA,15203.0,5814,Insufficient Balance
8597251,2010-10-04 17:17:00,1039,4937,1.67,Swipe Transaction,14528,Los Angeles,CA,90033.0,5499,Bad PIN
8597285,2010-10-04 17:34:00,360,2611,93.67,Swipe Transaction,72351,Woodbine,NJ,8270.0,5541,Insufficient Balance
8597318,2010-10-04 17:46:00,1799,5909,38.99,Swipe Transaction,75781,Woodinville,WA,98077.0,5411,Bad PIN
8597368,2010-10-04 18:11:00,706,4284,138.86,Online Transaction,726,ONLINE,,,4900,Technical Glitch
8597466,2010-10-04 18:54:00,1616,4734,83.15,Swipe Transaction,78454,Roanoke,TX,76262.0,5812,Insufficient Balance
8597520,2010-10-04 19:13:00,570,5897,59.21,Swipe Transaction,43293,Gainesville,GA,30504.0,5499,Bad PIN
8597560,2010-10-04 19:28:00,1024,1006,80.0,Swipe Transaction,27092,Clearwater,KS,67026.0,4829,Technical Glitch
8597681,2010-10-04 20:23:00,170,3340,41.68,Swipe Transaction,64812,Purcell,OK,73080.0,7538,Insufficient Balance
8597730,2010-10-04 20:47:00,642,2051,97.4,Swipe Transaction,28691,Starkville,MS,39760.0,5411,Insufficient Balance
8597744,2010-10-04 20:53:00,642,162,94.4,Swipe Transaction,28691,Starkville,MS,39760.0,5411,Insufficient Balance
8597846,2010-10-04 21:49:00,24,2827,94.13,Swipe Transaction,41625,Rockford,IL,61109.0,5300,Insufficient Balance
8598092,2010-10-05 01:50:00,3,4327,69.77,Swipe Transaction,95534,Wichita Falls,TX,76301.0,4900,Insufficient Balance
8598105,2010-10-05 02:24:00,1142,4674,2.83,Swipe Transaction,59397,Cohasset,MA,2025.0,5812,Bad PIN
8598111,2010-10-05 02:32:00,597,4117,239.02,Swipe Transaction,61195,San Francisco,CA,94131.0,5541,Insufficient Balance
8598125,2010-10-05 02:53:00,474,2493,102.37,Swipe Transaction,35451,Williston Park,NY,11596.0,5812,Insufficient Balance
8598181,2010-10-05 04:35:00,209,258,83.67,Online Transaction,96529,ONLINE,,,4899,Bad Expiration
8598261,2010-10-05 06:03:00,1189,164,80.0,Swipe Transaction,27092,Albany,NY,12209.0,4829,Insufficient Balance
8598302,2010-10-05 06:14:00,1189,164,80.0,Swipe Transaction,27092,Albany,NY,12209.0,4829,Insufficient Balance
8598365,2010-10-05 06:28:00,190,2088,129.2,Swipe Transaction,3997,Spring Grove,IL,60081.0,4111,Technical Glitch
8598377,2010-10-05 06:31:00,987,4146,105.61,Swipe Transaction,69956,Montgomery Village,MD,20886.0,5310,Bad PIN
8598601,2010-10-05 07:17:00,954,2644,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8598607,2010-10-05 07:19:00,547,5526,65.76,Swipe Transaction,20519,Franklin,WI,53132.0,5942,Insufficient Balance
8598614,2010-10-05 07:20:00,1046,3259,57.23,Swipe Transaction,50867,Philadelphia,PA,19146.0,5541,Technical Glitch
8598746,2010-10-05 07:47:00,1618,3031,114.11,Swipe Transaction,13523,Mount Vernon,NY,10552.0,5310,Bad PIN
8598825,2010-10-05 08:04:00,319,248,87.17,Swipe Transaction,1447,Fresno,CA,93727.0,5411,Insufficient Balance
8598842,2010-10-05 08:07:00,1063,3498,77.79,Swipe Transaction,64057,Apple River,IL,61001.0,4111,Insufficient Balance
8599004,2010-10-05 08:43:00,1127,4641,21.52,Swipe Transaction,68438,Naples,FL,34104.0,5411,Insufficient Balance
8599241,2010-10-05 09:33:00,124,3050,48.91,Swipe Transaction,59935,Lawton,OK,73505.0,5499,Insufficient Balance
8599258,2010-10-05 09:35:00,124,3050,48.91,Swipe Transaction,59935,Lawton,OK,73505.0,5499,Insufficient Balance
8599322,2010-10-05 09:47:00,1437,5818,5.42,Swipe Transaction,30896,Belfair,WA,98528.0,5411,Bad PIN
8599326,2010-10-05 09:48:00,716,4715,56.11,Swipe Transaction,37369,Joshua Tree,CA,92252.0,4111,Insufficient Balance
8599370,2010-10-05 09:57:00,1,4652,106.83,Swipe Transaction,46931,Pensacola,FL,32504.0,5411,Insufficient Balance
8599399,2010-10-05 10:02:00,371,1227,27.17,Swipe Transaction,3847,Richmond,VA,23226.0,5411,Technical Glitch
8599546,2010-10-05 10:30:00,1551,1114,22.84,Swipe Transaction,36934,Lincoln,IL,62656.0,7538,Insufficient Balance
8599556,2010-10-05 10:33:00,60,4581,95.42,Swipe Transaction,14800,Sodus,NY,14551.0,5300,Insufficient Balance
8599567,2010-10-05 10:35:00,801,3366,24.03,Swipe Transaction,37049,Indianapolis,IN,46231.0,5812,Insufficient Balance
8599689,2010-10-05 10:59:00,623,2072,-73.0,Swipe Transaction,59935,Mokena,IL,60448.0,5499,Insufficient Balance
8599750,2010-10-05 11:10:00,1256,236,26.42,Swipe Transaction,61195,Stratford,CT,6614.0,5541,Bad PIN
8599886,2010-10-05 11:35:00,1963,5418,20.23,Online Transaction,18563,ONLINE,,,4121,Bad CVV
8600002,2010-10-05 11:58:00,1842,5426,80.0,Swipe Transaction,27092,Rio Rancho,NM,87124.0,4829,Insufficient Balance
8600084,2010-10-05 12:16:00,509,4588,100.28,Swipe Transaction,16790,Lovelock,NV,89419.0,3389,Insufficient Balance
8600177,2010-10-05 12:34:00,1448,4685,38.25,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
8600284,2010-10-05 12:52:00,951,3330,15.73,Online Transaction,16798,ONLINE,,,4121,Insufficient Balance
8600597,2010-10-05 13:58:00,1736,113,37.56,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
8600649,2010-10-05 14:14:00,494,3273,113.36,Swipe Transaction,60569,Hyattsville,MD,20783.0,5300,Insufficient Balance
8600661,2010-10-05 14:17:00,1066,1126,120.0,Swipe Transaction,27092,Newtown,PA,18940.0,4829,Insufficient Balance
8600721,2010-10-05 14:31:00,1903,2973,24.61,Online Transaction,18563,ONLINE,,,4121,Bad Card Number
8600850,2010-10-05 14:59:00,638,3394,62.29,Swipe Transaction,54850,Gretna,NE,68028.0,4814,Insufficient Balance
8600863,2010-10-05 15:00:00,1385,5568,160.0,Swipe Transaction,27092,Minneapolis,MN,55427.0,4829,Insufficient Balance
8600893,2010-10-05 15:08:00,114,3398,-65.0,Swipe Transaction,61195,North Hollywood,CA,91606.0,5541,Bad PIN
8600910,2010-10-05 15:11:00,1785,2037,1.69,Swipe Transaction,20561,Brownsville,TX,78520.0,5912,Insufficient Balance
8600911,2010-10-05 15:12:00,387,4601,9.16,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
8601011,2010-10-05 15:37:00,1969,4981,-73.0,Swipe Transaction,61195,Norman,OK,73069.0,5541,Insufficient Balance
8601092,2010-10-05 15:55:00,721,3361,19.99,Swipe Transaction,61195,Miami,FL,33175.0,5541,Insufficient Balance
8601113,2010-10-05 16:00:00,721,3361,19.99,Swipe Transaction,61195,Miami,FL,33175.0,5541,Insufficient Balance
8601130,2010-10-05 16:04:00,1210,3403,0.68,Swipe Transaction,14528,Milton,PA,17847.0,5499,Bad PIN
8601131,2010-10-05 16:04:00,1435,4294,11.94,Online Transaction,85247,ONLINE,,,5815,Bad Expiration
8601177,2010-10-05 16:12:00,452,4249,45.16,Online Transaction,41122,ONLINE,,,4784,Bad CVV
8601275,2010-10-05 16:30:00,1147,3924,24.17,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
8601319,2010-10-05 16:40:00,581,211,-94.0,Swipe Transaction,61195,Kenner,LA,70062.0,5541,Insufficient Balance
8601466,2010-10-05 17:21:00,1616,4734,103.94,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,Insufficient Balance
8601497,2010-10-05 17:30:00,986,263,48.47,Swipe Transaction,61195,Freeport,NY,11520.0,5541,Insufficient Balance
8601502,2010-10-05 17:33:00,986,263,48.47,Swipe Transaction,61195,Freeport,NY,11520.0,5541,Insufficient Balance
8601576,2010-10-05 18:03:00,1313,4183,84.31,Swipe Transaction,61746,Sutersville,PA,15083.0,5411,Insufficient Balance
8601618,2010-10-05 18:18:00,287,4118,100.0,Swipe Transaction,27092,Texas City,TX,77590.0,4829,Insufficient Balance
8601804,2010-10-05 19:38:00,1660,4223,47.67,Swipe Transaction,20561,Guymon,OK,73942.0,5912,Insufficient Balance
8601827,2010-10-05 19:48:00,1885,2435,80.0,Swipe Transaction,27092,Atlanta,GA,31139.0,4829,Insufficient Balance
8601871,2010-10-05 20:09:00,1972,2466,40.28,Swipe Transaction,91886,Cleveland,OH,44104.0,5411,Insufficient Balance
8601976,2010-10-05 21:00:00,1877,2107,26.61,Swipe Transaction,61195,Calera,OK,74730.0,5541,Bad PIN
8602133,2010-10-05 22:15:00,464,3233,122.31,Swipe Transaction,2696,Orlando,FL,32804.0,5300,Insufficient Balance
8602267,2010-10-06 00:14:00,1129,5492,80.0,Swipe Transaction,27092,Vista,CA,92084.0,4829,Insufficient Balance
8602299,2010-10-06 01:09:00,503,2513,25.56,Swipe Transaction,18980,Chicago,IL,60629.0,5912,Technical Glitch
8602420,2010-10-06 04:59:00,1915,2113,108.93,Swipe Transaction,47174,Monroe,NY,10950.0,5411,Insufficient Balance
8602423,2010-10-06 05:05:00,1675,4692,124.95,Swipe Transaction,1723,Elkton,OR,97436.0,4900,Bad PIN
8602586,2010-10-06 06:23:00,592,3659,15.08,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
8602597,2010-10-06 06:26:00,402,2536,0.65,Swipe Transaction,75781,Loganville,GA,30052.0,5411,Insufficient Balance
8602645,2010-10-06 06:35:00,254,1247,126.11,Swipe Transaction,92872,Boulder,CO,80302.0,4900,Insufficient Balance
8602693,2010-10-06 06:45:00,1478,1237,7.29,Swipe Transaction,75781,Loomis,CA,95650.0,5411,Technical Glitch
8602779,2010-10-06 07:07:00,954,2644,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8602815,2010-10-06 07:15:00,954,2220,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8602946,2010-10-06 07:45:00,60,5475,-56.0,Swipe Transaction,22204,Spencerport,NY,14559.0,5541,Bad Zipcode
8603285,2010-10-06 08:53:00,1169,4179,71.77,Swipe Transaction,27601,Round Rock,TX,78665.0,7538,Technical Glitch
8603451,2010-10-06 09:30:00,285,5747,3.75,Swipe Transaction,2611,Watsonville,CA,95076.0,5411,Technical Glitch
8603467,2010-10-06 09:32:00,663,5941,4.76,Swipe Transaction,98374,Franklin,TN,37068.0,5411,Insufficient Balance
8603499,2010-10-06 09:38:00,1827,3959,20.28,Swipe Transaction,61195,Vista,CA,92083.0,5541,Insufficient Balance
8603512,2010-10-06 09:41:00,1827,3959,20.28,Swipe Transaction,61195,Vista,CA,92083.0,5541,Insufficient Balance
8603700,2010-10-06 10:15:00,1257,5071,76.41,Swipe Transaction,43293,Mountlake Terrace,WA,98043.0,5499,Insufficient Balance
8603709,2010-10-06 10:16:00,1257,5071,76.41,Swipe Transaction,43293,Mountlake Terrace,WA,98043.0,5499,Insufficient Balance
8604008,2010-10-06 11:17:00,385,2871,52.53,Swipe Transaction,98374,Bluffton,SC,29910.0,5411,Insufficient Balance
8604009,2010-10-06 11:17:00,519,3380,0.94,Swipe Transaction,86438,Las Vegas,NV,89142.0,5499,Insufficient Balance
8604075,2010-10-06 11:30:00,103,3930,83.23,Swipe Transaction,32858,Bailey,NC,27807.0,5311,Bad PIN
8604271,2010-10-06 12:09:00,1703,2969,29.52,Online Transaction,16798,ONLINE,,,4121,Insufficient Balance
8604658,2010-10-06 13:26:00,503,1088,11.24,Swipe Transaction,67125,Chicago,IL,60629.0,5812,Technical Glitch
8604681,2010-10-06 13:30:00,447,2142,11.72,Swipe Transaction,61195,Muskegon,MI,49441.0,5541,Technical Glitch
8604715,2010-10-06 13:37:00,447,3865,8.01,Swipe Transaction,61195,Muskegon,MI,49441.0,5541,Bad PIN
8604719,2010-10-06 13:38:00,1425,5386,22.6,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
8604936,2010-10-06 14:28:00,1315,2556,71.0,Swipe Transaction,60569,Fenton,MO,63026.0,5300,Insufficient Balance
8605098,2010-10-06 15:05:00,1247,5837,42.86,Swipe Transaction,59424,Bakersfield,CA,93308.0,5211,Technical Glitch
8605195,2010-10-06 15:24:00,1048,2542,13.4,Swipe Transaction,83480,Katy,TX,77493.0,9402,Bad PIN
8605230,2010-10-06 15:31:00,592,2022,57.0,Swipe Transaction,22204,Hendersonville,NC,28792.0,5541,Technical Glitch
8605300,2010-10-06 15:46:00,447,2142,-79.0,Swipe Transaction,59935,Muskegon,MI,49441.0,5499,Bad PIN
8605314,2010-10-06 15:48:00,327,3062,31.39,Online Transaction,39021,ONLINE,,,4784,Technical Glitch
8605336,2010-10-06 15:51:00,672,3396,56.51,Swipe Transaction,60569,Louisville,TN,37777.0,5300,Insufficient Balance
8605368,2010-10-06 15:56:00,161,5588,54.17,Swipe Transaction,52106,Waco,TX,76707.0,5411,Insufficient Balance
8605407,2010-10-06 16:03:00,1528,2491,66.82,Swipe Transaction,59935,Minden,LA,71055.0,5499,Insufficient Balance
8605413,2010-10-06 16:04:00,1528,2491,66.82,Swipe Transaction,59935,Minden,LA,71055.0,5499,Insufficient Balance
8605531,2010-10-06 16:33:00,699,4283,16.0,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
8605567,2010-10-06 16:39:00,1479,1139,65.0,Swipe Transaction,43293,Bothell,WA,98021.0,5499,Insufficient Balance
8605811,2010-10-06 17:53:00,1313,4183,84.69,Swipe Transaction,61746,Sutersville,PA,15083.0,5411,Insufficient Balance
8605849,2010-10-06 18:07:00,662,2638,160.0,Swipe Transaction,27092,Huntley,IL,60142.0,4829,Insufficient Balance
8605867,2010-10-06 18:12:00,662,2638,160.0,Swipe Transaction,27092,Huntley,IL,60142.0,4829,Insufficient Balance
8605915,2010-10-06 18:36:00,1495,2099,52.21,Swipe Transaction,75936,Indianapolis,IN,46256.0,5814,Technical Glitch
8605963,2010-10-06 18:55:00,1962,3371,163.52,Online Transaction,73186,ONLINE,,,4814,Bad CVV
8606010,2010-10-06 19:16:00,488,5413,67.07,Swipe Transaction,78454,Kingsville,TX,78363.0,5812,Insufficient Balance
8606121,2010-10-06 20:05:00,363,5555,4.84,Swipe Transaction,79664,Cancun,Mexico,,5814,Bad PIN
8606174,2010-10-06 20:26:00,363,5364,5.16,Swipe Transaction,79664,Cancun,Mexico,,5814,Technical Glitch
8606183,2010-10-06 20:29:00,1234,22,24.62,Online Transaction,16798,ONLINE,,,4121,Bad Expiration
8606247,2010-10-06 20:54:00,206,3053,58.71,Swipe Transaction,7255,Wyoming,MI,49519.0,7538,Insufficient Balance
8606299,2010-10-06 21:17:00,1917,5556,78.4,Swipe Transaction,8712,Rocky Point,NY,11778.0,5812,Insufficient Balance
8606403,2010-10-06 22:07:00,938,231,91.78,Swipe Transaction,32175,Gardner,KS,66030.0,7538,Insufficient Balance
8606542,2010-10-06 23:38:00,81,96,83.85,Swipe Transaction,60569,San Antonio,TX,78207.0,5300,Insufficient Balance
